time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-09-06T11:56:23.041Z,35.5541,-5.3362,10,4.3,mb,,82,1.15,1.21,us,us7000bl6b,2020-11-17T19:44:45.040Z,"3 km SE of Tétouan, Morocco",earthquake,6.2,1.9,0.153,12,reviewed,us,us
2020-08-13T08:04:48.379Z,36.4252,2.7574,10,4.4,mb,,147,3.224,0.73,us,us6000bdvu,2020-10-24T20:08:49.040Z,"4 km SSE of Chiffa, Algeria",earthquake,6.5,1.9,0.096,31,reviewed,us,us
2020-08-08T23:00:31.183Z,36.6666,1.9857,10,4.5,mb,,70,2.557,0.57,us,us6000bb8l,2020-10-21T22:03:59.040Z,"41 km WNW of Hadjout, Algeria",earthquake,6.9,1.9,0.094,33,reviewed,us,us
2020-08-07T11:13:34.544Z,36.5773,6.3168,10,4.5,mb,,49,2.592,0.76,us,us6000baiw,2020-10-21T22:03:55.040Z,"8 km NE of Sidi Mérouane, Algeria",earthquake,3.6,1.8,0.07,60,reviewed,us,us
2020-08-07T06:15:37.835Z,36.5497,6.2708,10,5,mww,,44,2.619,0.76,us,us6000bag6,2022-03-10T05:31:32.704Z,"3 km NNE of Sidi Mérouane, Algeria",earthquake,6.8,1.9,0.058,29,reviewed,us,us
2020-07-25T12:13:00.471Z,35.4251,-3.8678,10,4.8,mb,,101,2.162,0.4,us,us6000b3z5,2020-10-03T17:32:22.040Z,"20 km NNE of Al Hoceïma, Morocco",earthquake,7.1,1.9,0.042,175,reviewed,us,us
2020-07-17T08:12:44.146Z,36.462,6.2391,10,4.6,mb,,60,2.619,0.74,us,us7000aq6y,2020-09-26T16:58:33.040Z,"2 km WNW of Mila, Algeria",earthquake,2.9,1.9,0.088,38,reviewed,us,us
2020-07-04T07:59:39.392Z,35.7124,6.2539,10,4.5,mb,,72,2.516,0.49,us,us7000ahu7,2022-08-08T23:33:06.539Z,"18 km NNE of Batna, Algeria",earthquake,7,1.9,0.092,35,reviewed,us,us
2020-07-01T06:06:44.360Z,34.3852,-4.9715,10,4.5,mb,,70,1.523,1.03,us,us7000afmd,2020-09-11T22:13:46.040Z,"34 km WSW of Taounate, Morocco",earthquake,5.7,1.8,0.065,69,reviewed,us,us
2020-03-26T07:09:25.834Z,35.868,5.7575,10,5,mww,,34,2.92,0.63,us,us70008g9a,2020-06-13T18:44:55.040Z,"21 km WNW of Draa Klalouche, Algeria",earthquake,7.1,1.8,0.041,58,reviewed,us,us
2020-02-21T02:55:18.191Z,36.7277,5.6067,10,4.5,mb,,73,3.182,0.68,us,us70007tzd,2020-05-09T21:41:05.040Z,"17 km SW of Jijel, Algeria",earthquake,4.2,1.9,0.089,37,reviewed,us,us
2020-01-24T07:24:18.855Z,36.7355,5.6011,10,4.9,mww,,48,3.188,0.88,us,us60007eif,2020-04-11T18:20:43.040Z,"17 km WSW of Jijel, Algeria",earthquake,6.6,1.9,0.089,12,reviewed,us,us
2019-11-30T03:10:52.179Z,34.4096,7.4983,10,4.6,mb,,52,2.009,1.17,us,us70006env,2020-02-19T18:58:22.040Z,"40 km W of Tamaghzah, Tunisia",earthquake,5.5,1.9,0.136,16,reviewed,us,us
2019-11-11T10:52:46.534Z,44.6117,4.6382,10,4.8,mww,,34,0.67,1.2,us,us60006a6i,2024-07-30T18:53:14.468Z,"5 km WNW of Rochemaure, France",earthquake,2.5,1.8,0.063,24,reviewed,us,us
2019-10-25T09:35:47.830Z,36.946,-5.2375,10,4.4,mb,,64,0.913,0.44,us,us600062ul,2020-07-10T17:35:03.114Z,"2 km ENE of Olvera, Spain",earthquake,5.5,1.9,0.102,28,reviewed,us,us
2019-10-18T15:54:11.302Z,35.5205,-1.1122,10,4.5,mb,,156,2.064,1.19,us,us70005vin,2020-01-03T16:09:31.040Z,"8 km W of El Amria, Algeria",earthquake,5.1,1.9,0.15,13,reviewed,us,us
2019-08-23T11:40:54.429Z,36.4549,3.4372,10,4.3,mb,,147,3.727,0.5,us,us700057im,2019-11-08T22:13:44.040Z,"18 km SW of Lakhdaria, Algeria",earthquake,8.8,2,0.177,9,reviewed,us,us
2019-08-05T04:37:35.573Z,33.9511,-11.501,10,4,ml,,159,3.472,0.42,us,us600054m1,2019-10-19T21:42:22.040Z,"266 km WNW of Oualidia, Morocco",earthquake,4.2,2,0.115,10,reviewed,us,us
2019-07-13T09:56:35.400Z,37.0991,5.7497,10,4.9,mww,,54,3.025,0.57,us,us70004jiv,2019-09-28T20:01:18.040Z,"30 km N of Jijel, Algeria",earthquake,6.5,1.8,0.065,23,reviewed,us,us
2019-06-21T06:50:55.241Z,47.1404,-0.565,8,4,mwr,,109,2.107,0.93,us,us6000443c,2019-09-11T15:19:23.040Z,"2 km WSW of Vihiers, France",earthquake,4.4,2,0.11,8,reviewed,us,us
2019-06-10T13:26:19.098Z,35.5435,4.9428,36.97,4.1,mb,,92,3.591,0.97,us,us70003xn7,2019-08-27T17:48:07.040Z,"39 km S of Bordj Ghdir, Algeria",earthquake,8.2,9.1,0.213,6,reviewed,us,us
2019-03-20T09:56:40.910Z,45.3338,-0.3853,10,4.5,mb,,104,2.979,0.76,us,us1000jj7u,2024-04-06T08:00:23.689Z,"5 km NNE of Montendre, France",earthquake,6.9,2,0.382,2,reviewed,us,us
2019-02-16T04:35:34.810Z,34.8752,-4.5637,59.4,4.3,mb,,67,2.056,1,us,us2000jiqq,2019-05-01T22:00:50.040Z,"23 km WSW of Targuist, Morocco",earthquake,7.1,4.4,0.126,18,reviewed,us,us
2018-09-04T06:12:55.630Z,40.1556,-10.53,10,4.8,mb,,49,1.623,0.63,us,us2000h81q,2018-11-14T17:40:13.040Z,"132 km NW of Peniche, Portugal",earthquake,7.4,1.9,0.038,216,reviewed,us,us
2018-08-13T14:40:03.940Z,38.2705,-1.0434,10,4,mb_lg,,85,0.683,0.28,us,us1000g811,2022-08-08T07:10:17.853Z,"7 km N of Abanilla, Spain",earthquake,2.4,2,0.136,14,reviewed,us,us
2018-07-20T09:32:59.880Z,36.3769,5.3243,10,4.2,mb,,91,3.321,0.6,us,us2000gbf9,2018-10-04T14:15:33.040Z,"21 km N of Aïn Arnat, Algeria",earthquake,6.5,1.9,0.199,7,reviewed,us,us
2018-04-26T11:13:20.590Z,36.5557,-5.4109,10,4,mb,,55,0.646,0.51,us,us1000dsmh,2022-08-08T02:41:00.798Z,"9 km SW of Cortes de la Frontera, Spain",earthquake,4,1.9,0.164,10,reviewed,us,us
2018-04-26T03:33:53.490Z,37.1445,-11.1073,10,4.2,mb,,112,1.822,0.52,us,us1000dsi5,2018-07-25T21:36:52.040Z,"193 km W of Sagres, Portugal",earthquake,8.2,1.9,0.141,14,reviewed,us,us
2018-04-23T15:48:52.860Z,36.0172,0.0472,8.04,4.7,mb,,155,1.778,0.69,us,us1000dqq7,2022-08-08T02:27:13.367Z,"10 km NNW of Mostaganem, Algeria",earthquake,9.2,5,0.049,124,reviewed,us,us
2018-02-12T03:08:29.180Z,46.7094,-0.8249,5,4.1,mb,,110,2.476,0.77,us,us2000d2eb,2018-05-15T06:29:02.040Z,"3 km SSE of La Meilleraie-Tillay, France",earthquake,6.8,1.9,0.262,4,reviewed,us,us
2018-01-15T11:51:38.450Z,38.792,-7.9574,10.93,4.1,mb,,143,0.296,0.69,us,us2000cjne,2022-08-07T23:07:52.425Z,"25 km NNW of Évora, Portugal",earthquake,5,4.8,0.13,16,reviewed,us,us
2018-01-08T16:20:11.560Z,36.4956,2.4881,10,4.5,mb,,144,2.996,1.08,us,us1000c22p,2022-08-07T22:53:15.671Z,"6 km ESE of Hadjout, Algeria",earthquake,8,1.9,0.136,16,reviewed,us,us
2018-01-02T20:59:37.860Z,36.3828,2.5471,8.26,4.7,mww,,42,3.084,0.76,us,us1000bz45,2020-07-10T15:38:51.129Z,"11 km SW of El Affroun, Algeria",earthquake,6.8,4.1,0.103,9,reviewed,us,us
2017-10-16T02:09:33.860Z,36.273,1.524,10,4,mb,,72,2.411,1.34,us,us1000awaf,2022-08-07T20:25:56.905Z,"9 km N of Oued Fodda, Algeria",earthquake,6.9,2,0.183,8,reviewed,us,us
2017-08-17T06:44:56.190Z,39.0327,-9.083,10,4.2,mb,,206,1.175,0.48,us,us2000a95s,2022-08-07T15:00:08.547Z,"5 km N of Arruda dos Vinhos, Portugal",earthquake,8.5,1.9,0.305,3,reviewed,us,us
2017-08-15T14:50:43.080Z,35.6506,5.8006,10,4.7,mb,,86,4.408,0.68,us,us2000a8f4,2022-08-07T14:51:58.512Z,"10 km WNW of Merouana, Algeria",earthquake,7.2,1.9,0.068,66,reviewed,us,us
2017-07-11T03:18:19.340Z,35.8088,-1.6856,10,4.8,mwr,,46,1.857,0.87,us,us100098pt,2017-10-06T23:56:13.040Z,"62 km NNW of Beni Saf, Algeria",earthquake,4.7,1.9,0.066,22,reviewed,us,us
2017-07-08T10:42:50.160Z,35.9107,-1.6313,10,4.3,mb,,84,1.747,1.22,us,us1000984v,2017-10-03T00:47:54.040Z,"70 km NW of El Amria, Algeria",earthquake,7.2,1.9,0.178,9,reviewed,us,us
2017-07-01T08:10:33.340Z,46.5239,7.0043,1.59,4.1,mwr,,62,0.259,0.96,us,us100095q7,2017-09-27T02:03:21.040Z,"7 km E of Châtel-Saint-Denis, Switzerland",earthquake,3,6.3,0.062,25,reviewed,us,us
2017-05-30T18:48:28.440Z,34.8184,6.2487,10.4,4.3,mb,,78,2.693,0.9,us,us10008wlv,2017-08-15T02:26:48.040Z,"28 km WNW of Zeribet el Oued, Algeria",earthquake,6.5,4.7,0.082,42,reviewed,us,us
2017-03-10T06:43:34.610Z,42.9535,-1.7443,2.65,4.1,mwr,,66,3.676,0.75,us,us10008831,2021-08-27T02:25:20.325Z,"Pyrenees",earthquake,7.3,5.5,0.065,23,reviewed,us,us
2017-03-05T01:46:55.830Z,36.5481,6.7383,10.38,4.7,mb,,66,2.262,0.91,us,us10008715,2017-05-31T01:58:53.040Z,"13 km NE of Didouche Mourad, Algeria",earthquake,5.1,4.1,0.062,79,reviewed,us,us
2017-01-29T08:55:26.080Z,36.1694,4.4969,10,4.6,mb,,70,3.724,0.52,us,us10007w0w,2017-04-27T01:38:37.040Z,"9 km NNE of Mansourah, Algeria",earthquake,7.5,1.9,0.111,24,reviewed,us,us
2016-12-03T09:01:43.000Z,47.06,5.43,2,4.1,ml,,,,1.14,us,us10007ela,2017-03-03T07:06:00.040Z,"2 km SE of Damparis, France",earthquake,4.3,6.8,,,reviewed,ldg,ldg
2016-11-18T12:08:19.460Z,34.7499,6.2997,10.24,4.9,mb,,44,2.679,0.94,us,us100079yy,2017-02-15T23:21:26.040Z,"20 km WNW of Zeribet el Oued, Algeria",earthquake,6.5,3.6,0.046,149,reviewed,us,us
2016-11-18T07:42:24.690Z,34.7466,6.2349,26.41,5.2,mww,,35,2.729,0.81,us,us100079w2,2022-05-03T19:49:06.533Z,"26 km WNW of Zeribet el Oued, Algeria",earthquake,6.5,4.3,,,reviewed,us,us
2016-11-05T20:43:24.450Z,35.9323,4.0112,10,4.2,mb,,63,3.962,0.84,us,us100074db,2017-02-02T02:21:00.040Z,"16 km WSW of Melouza, Algeria",earthquake,5.9,1.9,0.108,24,reviewed,us,us
2016-10-24T14:44:11.170Z,46.421,7.5763,5.76,4.4,mb,,59,0.2,0.81,us,us20007gdv,2017-01-20T00:31:04.040Z,"6 km NW of Leukerbad, Switzerland",earthquake,4.1,4.2,0.269,4,reviewed,us,us
2016-08-25T01:33:27.200Z,36.5511,-11.2826,10,4.1,mb,,162,2.053,0.99,us,us20006tr6,2016-11-19T04:58:38.040Z,"214 km WSW of Sagres, Portugal",earthquake,5.9,2,0.127,17,reviewed,us,us
2016-08-19T11:44:17.330Z,39.2571,-10.3502,10,4.4,mb,,55,1.77,0.83,us,us10006f70,2016-11-19T04:58:30.040Z,"84 km W of Peniche, Portugal",earthquake,6.2,1.4,0.066,67,reviewed,us,us
2016-08-11T09:24:27.660Z,36.5922,-12.6626,10,4.7,mb,,81,3.123,1.1,us,us10006cvm,2016-10-26T03:10:26.040Z,"Azores-Cape St. Vincent Ridge",earthquake,8.9,1.9,0.075,54,reviewed,us,us
2016-08-01T03:48:49.390Z,36.09,-7.8299,10,4.1,mb,,51,1.313,0.84,us,us10006939,2016-10-19T04:52:01.040Z,"103 km S of Faro, Portugal",earthquake,6,1.9,0.101,27,reviewed,us,us
2016-07-30T20:21:38.390Z,44.94,7.21,11,4.2,mb,,,,1.14,us,us100068v0,2016-10-19T04:51:53.040Z,"0 km SSW of Fleccia-Chianavasso, Italy",earthquake,4.7,4.5,0.124,18,reviewed,rom,us
2016-07-06T20:52:30.630Z,36.4219,3.4701,10,4.3,mb,,83,3.524,0.81,us,us100061ff,2016-09-02T21:36:40.040Z,"19 km SW of Lakhdaria, Algeria",earthquake,6.6,1.8,0.116,21,reviewed,us,us
2016-06-11T23:58:40.800Z,36.4002,3.4497,10,4,mb,,105,3.548,0.55,us,us200063w4,2022-08-03T01:37:10.145Z,"22 km SW of Lakhdaria, Algeria",earthquake,8.6,1.9,0.164,10,reviewed,us,us
2016-06-11T22:57:55.250Z,36.6382,2.3311,10,4.1,mb,,97,2.826,0.86,us,us200063vz,2016-08-25T01:22:52.040Z,"11 km WNW of Tipasa, Algeria",earthquake,7.6,1.9,0.166,10,reviewed,us,us
2016-06-01T22:34:19.910Z,36.3739,3.4242,10,4,mb,,88,3.744,0.88,us,us20005zsw,2016-08-10T22:30:32.040Z,"24 km WNW of Aïn Bessem, Algeria",earthquake,4.3,1.9,0.126,17,reviewed,us,us
2016-05-31T17:35:14.860Z,36.4823,3.5033,13.13,4.8,mb,,45,3.768,0.89,us,us20005zek,2022-08-03T00:22:54.831Z,"northern Algeria",earthquake,6.7,3.7,0.042,174,reviewed,us,us
2016-05-29T23:05:47.060Z,36.381,3.4756,10,4.3,mb,,88,3.78,1.22,us,us20005z3f,2016-08-10T22:30:27.040Z,"20 km WNW of Aïn Bessem, Algeria",earthquake,7,1.9,0.097,30,reviewed,us,us
2016-05-29T05:23:10.490Z,36.2418,3.5018,10,4.2,mb,,96,3.85,1.07,us,us20005yzj,2016-08-10T22:30:26.040Z,"16 km WSW of Aïn Bessem, Algeria",earthquake,7.3,1.9,0.104,26,reviewed,us,us
2016-05-29T00:00:02.170Z,36.3224,3.5907,10,4.5,mb,,116,3.888,0.46,us,us20006014,2016-08-10T22:30:25.040Z,"8 km WNW of Aïn Bessem, Algeria",earthquake,8,1.9,0.242,5,reviewed,us,us
2016-05-28T23:54:53.380Z,36.4313,3.5166,11.43,5.4,mww,,29,3.795,0.72,us,us20005yxt,2022-05-03T19:31:48.274Z,"16 km SSW of Lakhdaria, Algeria",earthquake,6.9,3.2,,,reviewed,us,us
2016-05-16T09:19:05.010Z,36.3384,3.4758,13.16,4.7,mb,,89,3.795,0.75,us,us10005hq2,2016-07-22T19:39:09.040Z,"18 km WNW of Aïn Bessem, Algeria",earthquake,8.1,3.9,0.045,152,reviewed,us,us
2016-05-02T10:36:57.300Z,47.07,0.47,2,4.2,ml,,,,1.37,us,us10005gi0,2016-07-19T20:03:09.040Z,"6 km SE of L'Île-Bouchard, France",earthquake,4.6,6,,,reviewed,ldg,ldg
2016-04-24T15:54:00.960Z,33.5258,-11.4314,13.51,4.6,mb,,62,4.181,0.66,us,us20005lf1,2016-07-08T02:49:20.040Z,"240 km WNW of Oualidia, Morocco",earthquake,7.5,4.3,0.063,75,reviewed,us,us
2016-04-10T17:48:54.110Z,36.3728,3.5105,14.57,4.8,mb,,89,3.81,1.08,us,us20005gtz,2022-08-02T17:39:31.571Z,"17 km WNW of Aïn Bessem, Algeria",earthquake,8.3,4.6,0.102,29,reviewed,us,us
2016-04-08T07:10:08.020Z,35.5244,-3.7976,10,4.3,mb,,130,2.166,0.81,us,us20005iet,2016-06-21T01:14:03.040Z,"32 km NNE of Al Hoceïma, Morocco",earthquake,8.6,1.9,0.147,13,reviewed,us,us
2016-04-05T17:39:02.140Z,35.7225,-3.7432,10,4.2,mb,,124,3.612,1.26,us,us20005hgt,2016-06-17T21:45:38.040Z,"Strait of Gibraltar",earthquake,5.9,1.9,0.124,21,reviewed,us,us
2016-04-02T14:48:04.900Z,35.4893,-3.8335,10,4.2,mb,,128,3.095,0.66,us,us20005gdu,2016-06-17T21:45:06.040Z,"28 km NNE of Al Hoceïma, Morocco",earthquake,6,1.9,0.264,4,reviewed,us,us
2016-03-16T23:10:45.330Z,35.6679,-3.5522,10,4.2,mb,,124,2.806,0.46,us,us20005asz,2016-05-21T00:05:34.040Z,"57 km NE of Al Hoceïma, Morocco",earthquake,9.4,2,0.175,9,reviewed,us,us
2016-03-16T19:43:08.720Z,35.7179,-3.701,10,4.1,mb,,124,2.862,0.59,us,us20005asy,2022-08-02T15:21:59.212Z,"55 km NNE of Al Hoceïma, Morocco",earthquake,8.2,1.9,0.261,4,reviewed,us,us
2016-03-16T16:27:34.440Z,35.2459,-3.7026,10,4.7,mb,,30,2.369,1.05,us,us20005a6s,2022-08-02T14:41:14.947Z,"Strait of Gibraltar",earthquake,6.4,1.8,0.062,79,reviewed,us,us
2016-03-15T04:40:39.110Z,35.6879,-3.634,10,5.2,mww,,30,0.548,0.66,us,us10004xp4,2022-08-07T10:17:39.593Z,"55 km NNE of Al Hoceïma, Morocco",earthquake,3.2,1.8,,,reviewed,us,us
2016-03-13T20:54:00.910Z,35.4791,-3.6897,10,4.2,mb,,127,2.265,1.34,us,us20005afn,2016-05-21T00:05:29.040Z,"33 km NE of Al Hoceïma, Morocco",earthquake,4.8,2,0.176,9,reviewed,us,us
2016-03-12T15:17:12.030Z,35.6643,-3.5879,10,4.9,mww,,59,2.266,0.62,us,us10004x0y,2022-08-02T14:13:30.914Z,"55 km NE of Al Hoceïma, Morocco",earthquake,4.2,1.8,,,reviewed,us,us
2016-03-12T15:04:05.380Z,35.6221,-3.5757,10,4.8,mww,,45,2.291,0.78,us,us10004x0u,2022-08-02T14:16:48.906Z,"52 km NE of Al Hoceïma, Morocco",earthquake,7.5,1.8,,,reviewed,us,us
2016-03-11T09:40:21.790Z,35.854,-3.7957,10,4.3,mb,,122,2.043,0.89,us,us200059zf,2016-05-21T00:05:24.040Z,"68 km N of Al Hoceïma, Morocco",earthquake,4.4,1.9,0.178,9,reviewed,us,us
2016-03-11T04:19:47.560Z,35.6577,-3.6245,10,4.6,mb,,72,2.856,0.65,us,us20005a01,2016-05-21T00:05:24.040Z,"53 km NNE of Al Hoceïma, Morocco",earthquake,5.8,1.9,0.165,11,reviewed,us,us
2016-03-11T04:16:47.910Z,35.6992,-3.5952,10,5,mww,,24,2.248,0.69,us,us10004wp4,2022-08-02T13:54:04.778Z,"58 km NNE of Al Hoceïma, Morocco",earthquake,6.4,1.7,,,reviewed,us,us
2016-03-10T23:04:19.370Z,35.7077,-3.6625,10,4.2,mb,,89,2.194,1.05,us,us10004xth,2016-05-16T18:01:51.040Z,"56 km NNE of Al Hoceïma, Morocco",earthquake,7.6,1.9,0.121,19,reviewed,us,us
2016-03-09T23:46:07.400Z,35.6773,-3.5733,10,4.8,mb,,30,2.272,0.54,us,us10004wer,2022-08-02T13:45:27.103Z,"57 km NE of Al Hoceïma, Morocco",earthquake,6.7,1.8,0.045,152,reviewed,us,us
2016-03-03T11:36:26.230Z,35.4857,-3.7849,10,5,mb,,51,2.193,1.02,us,us10004ubk,2022-08-02T12:50:16.891Z,"29 km NNE of Al Hoceïma, Morocco",earthquake,5.5,1.4,0.044,169,reviewed,us,us
2016-03-02T13:41:07.600Z,36.2028,-8.168,10,4.3,mb,,63,1.068,0.93,us,us10004urx,2016-05-06T23:34:23.040Z,"93 km SSW of Faro, Portugal",earthquake,5.5,1.9,0.239,5,reviewed,us,us
2016-02-28T11:03:17.630Z,35.5718,-3.5728,11.72,4.3,mb,,125,2.885,0.55,us,us10004ud0,2016-05-06T23:34:17.040Z,"48 km NE of Al Hoceïma, Morocco",earthquake,5.1,7.4,0.267,4,reviewed,us,us
2016-02-23T10:12:32.860Z,35.6949,-3.5641,10,4.7,mb,,81,2.273,0.78,us,us10004rzc,2016-05-03T23:44:18.040Z,"59 km NE of Al Hoceïma, Morocco",earthquake,5.6,1.9,0.074,55,reviewed,us,us
2016-02-23T08:46:01.010Z,35.6866,-3.6285,10,4.8,mb,,45,2.227,0.72,us,us10004ryd,2016-05-03T23:44:18.040Z,"55 km NNE of Al Hoceïma, Morocco",earthquake,7.3,1.8,0.052,116,reviewed,us,us
2016-02-22T04:14:30.100Z,35.7366,-3.5222,10,4.6,mb,,74,2.291,0.71,us,us10004rmk,2022-08-02T11:25:15.814Z,"65 km NE of Al Hoceïma, Morocco",earthquake,7.6,1.8,0.088,39,reviewed,us,us
2016-02-22T03:46:02.460Z,35.7375,-3.5108,10,5.1,mww,,25,2.3,0.77,us,us10004rmh,2022-08-07T09:56:26.701Z,"66 km NE of Al Hoceïma, Morocco",earthquake,6.1,1.8,,,reviewed,us,us
2016-02-10T01:12:16.390Z,36.5297,3.0859,11.12,4.7,mb,,72,3.435,0.97,us,us20004z5z,2022-08-07T09:32:59.659Z,"1 km SSE of Bougara, Algeria",earthquake,3.7,4,0.066,69,reviewed,us,us
2016-02-08T11:21:43.780Z,35.3652,-3.8782,8.47,4.2,mb,,129,3.207,0.61,us,us20004ypx,2016-04-19T01:33:24.040Z,"13 km NNE of Al Hoceïma, Morocco",earthquake,8.9,7.6,0.371,2,reviewed,us,us
2016-02-07T14:57:55.270Z,36.6186,-11.1349,14.87,4.7,mb,,110,1.92,0.74,us,us20004zbx,2016-04-19T01:33:22.040Z,"200 km WSW of Sagres, Portugal",earthquake,11,4.9,0.246,5,reviewed,us,us
2016-02-05T09:04:41.120Z,35.6181,-3.8796,10,4.3,mb,,109,2.861,0.89,us,us20004z1n,2016-04-19T01:33:19.040Z,"40 km N of Al Hoceïma, Morocco",earthquake,7.7,1.9,0.218,6,reviewed,us,us
2016-02-05T09:02:59.050Z,35.5909,-3.7731,10,4.4,mb,,135,2.99,0.62,us,us20004z1m,2016-04-19T01:33:19.040Z,"40 km NNE of Al Hoceïma, Morocco",earthquake,7,2,0.269,4,reviewed,us,us
2016-02-03T21:27:49.390Z,35.6091,-3.7462,10,4,mb,,111,2.962,1.13,us,us20004y5r,2016-04-14T22:51:42.040Z,"43 km NNE of Al Hoceïma, Morocco",earthquake,4.2,2,0.172,9,reviewed,us,us
2016-02-01T23:50:48.860Z,35.4566,-3.8528,10,4.2,mb,,128,2.157,0.84,us,us20004weu,2016-04-14T22:51:39.040Z,"23 km NNE of Al Hoceïma, Morocco",earthquake,8.3,1.9,0.152,12,reviewed,us,us
2016-01-31T16:25:27.440Z,36.5911,-3.0498,10,4.9,mb,,55,1.916,0.57,us,us20004w5y,2022-08-07T09:11:05.392Z,"17 km S of Adra, Spain",earthquake,6.1,1.8,0.055,107,reviewed,us,us
2016-01-29T01:16:20.570Z,35.4263,-3.8032,10,4.1,mb,,130,2.208,1,us,us20004wtz,2016-04-14T22:51:32.040Z,"22 km NNE of Al Hoceïma, Morocco",earthquake,6.9,1.9,0.197,7,reviewed,us,us
2016-01-28T19:48:51.250Z,35.452,-3.821,10,4.5,mb,,101,2.182,0.8,us,us20004vbu,2022-08-02T07:37:03.384Z,"24 km NNE of Al Hoceïma, Morocco",earthquake,3.5,1.8,0.074,53,reviewed,us,us
2016-01-27T21:57:49.590Z,35.5796,-3.7851,10,4.3,mb,,90,0.708,1.39,us,us20004wc1,2016-04-08T23:06:18.040Z,"38 km NNE of Al Hoceïma, Morocco",earthquake,4.4,1.7,0.143,14,reviewed,us,us
2016-01-27T06:32:07.970Z,35.6728,-3.568,10,4.9,mb,,32,2.278,0.89,us,us20004uze,2022-08-02T07:26:06.559Z,"57 km NE of Al Hoceïma, Morocco",earthquake,6.1,1.8,0.036,270,reviewed,us,us
2016-01-26T04:35:59.240Z,35.5265,-3.6992,10,4.5,mb,,140,2.238,0.8,us,us20004ult,2016-04-08T23:06:15.040Z,"37 km NE of Al Hoceïma, Morocco",earthquake,7.3,1.9,0.1,29,reviewed,us,us
2016-01-26T01:16:45.990Z,35.4901,-3.9411,1.2,4.1,mwr,,209,3.159,0.62,us,us20004vkl,2016-04-08T23:06:15.040Z,"26 km N of Al Hoceïma, Morocco",earthquake,7.2,6.2,0.054,33,reviewed,us,us
2016-01-25T18:17:33.430Z,35.5913,-3.7694,10,4.1,mb,,98,2.158,0.73,us,us10004h4a,2022-08-07T09:05:05.805Z,"40 km NNE of Al Hoceïma, Morocco",earthquake,8,1.9,0.123,18,reviewed,us,us
2016-01-25T16:02:43.560Z,35.5363,-3.7839,10,4.3,mb,,127,2.171,0.73,us,us10004h36,2022-08-02T07:14:23.237Z,"34 km NNE of Al Hoceïma, Morocco",earthquake,5.6,1.8,0.106,25,reviewed,us,us
2016-01-25T14:52:42.740Z,35.739,-3.5856,10,4.9,mb,,32,2.242,0.58,us,us10004h2m,2022-08-02T07:13:27.846Z,"62 km NNE of Al Hoceïma, Morocco",earthquake,5.9,1.8,0.037,225,reviewed,us,us
2016-01-25T11:29:23.070Z,35.4901,-3.7475,21.43,4.4,mb,,228,3.044,0.57,us,us20004vk3,2016-04-08T23:06:14.040Z,"31 km NNE of Al Hoceïma, Morocco",earthquake,10.7,6.9,0.24,5,reviewed,us,us
2016-01-25T08:25:06.100Z,35.5453,-3.6703,10,4.7,mb,,96,2.251,0.76,us,us10004h0q,2016-04-08T23:06:14.040Z,"40 km NE of Al Hoceïma, Morocco",earthquake,7,1.9,0.078,50,reviewed,us,us
2016-01-25T08:15:29.050Z,35.6955,-3.6741,10,4.1,mb,,114,2.189,0.68,us,us20004vjq,2016-04-08T23:06:14.040Z,"54 km NNE of Al Hoceïma, Morocco",earthquake,6.8,2,0.37,2,reviewed,us,us
2016-01-25T07:55:15.780Z,35.4917,-3.8394,10,4.2,mb,,128,2.151,0.52,us,us20004vjn,2016-04-08T23:06:14.040Z,"28 km NNE of Al Hoceïma, Morocco",earthquake,4.3,1.9,0.373,2,reviewed,us,us
2016-01-25T06:10:41.960Z,35.5051,-3.8783,10,5.2,mb,,34,2.116,0.71,us,us10004gzj,2022-08-02T07:07:08.936Z,"28 km N of Al Hoceïma, Morocco",earthquake,5.9,1.8,0.031,343,reviewed,us,us
2016-01-25T05:54:05.460Z,35.4764,-3.7734,10,5.1,mwr,,32,2.206,0.71,us,us10004gzd,2022-08-02T07:06:12.498Z,"29 km NNE of Al Hoceïma, Morocco",earthquake,6,1.8,0.063,24,reviewed,us,us
2016-01-25T05:37:11.890Z,35.4992,-3.8211,10,4.2,mb,,100,2.161,1.05,us,us10004gz8,2016-04-08T23:06:13.040Z,"29 km NNE of Al Hoceïma, Morocco",earthquake,6.6,1.9,0.176,9,reviewed,us,us
2016-01-25T05:03:46.300Z,35.6749,-3.7449,10,4.7,mb,,97,2.143,0.98,us,us10004gyu,2016-04-08T23:06:13.040Z,"50 km NNE of Al Hoceïma, Morocco",earthquake,6.6,1.8,0.065,72,reviewed,us,us
2016-01-25T04:34:19.170Z,35.6805,-3.723,10,5.3,mb,,37,2.158,0.92,us,us10004gyj,2022-08-02T07:04:17.315Z,"51 km NNE of Al Hoceïma, Morocco",earthquake,3.3,1.8,0.032,324,reviewed,us,us
2016-01-25T04:30:55.190Z,35.5953,-3.8166,10,5,mb,,58,2.122,0.79,us,us10004gz3,2022-08-02T07:05:13.536Z,"39 km NNE of Al Hoceïma, Morocco",earthquake,6.2,1.8,0.071,64,reviewed,us,us
